customer_id,customer_name,email,country
769,Customer_769,user769@example.com,Germany
770,Customer_770,user770@example.com,USA
771,Customer_771,user771@example.com,Germany
772,Customer_772,user772@example.com,USA
773,Customer_773,user773@example.com,India
774,Customer_774,user774@example.com,UK
775,Customer_775,user775@example.com,UK
776,Customer_776,user776@example.com,USA
777,Customer_777,user777@example.com,UK
778,Customer_778,user778@example.com,Germany
779,Customer_779,user779@example.com,Canada
780,Customer_780,user780@example.com,USA
781,Customer_781,user781@example.com,UK
782,Customer_782,user782@example.com,USA
783,Customer_783,user783@example.com,USA
784,Customer_784,user784@example.com,Canada
785,Customer_785,user785@example.com,Germany
786,Customer_786,user786@example.com,USA
787,Customer_787,user787@example.com,UK
788,Customer_788,user788@example.com,India
789,Customer_789,user789@example.com,USA
790,Customer_790,user790@example.com,USA
791,Customer_791,user791@example.com,Canada
792,Customer_792,user792@example.com,Germany
793,Customer_793,user793@example.com,India
794,Customer_794,user794@example.com,UK
795,Customer_795,user795@example.com,India
796,Customer_796,user796@example.com,UK
797,Customer_797,user797@example.com,Germany
798,Customer_798,user798@example.com,UK
799,Customer_799,user799@example.com,Canada
800,Customer_800,user800@example.com,Canada
801,Customer_801,user801@example.com,Canada
802,Customer_802,user802@example.com,Canada
803,Customer_803,user803@example.com,India
804,Customer_804,user804@example.com,Germany
805,Customer_805,user805@example.com,UK
806,Customer_806,user806@example.com,UK
807,Customer_807,user807@example.com,Canada
808,Customer_808,user808@example.com,Canada
809,Customer_809,user809@example.com,USA
810,Customer_810,user810@example.com,Germany
811,Customer_811,user811@example.com,India
812,Customer_812,user812@example.com,UK
813,Customer_813,user813@example.com,USA
814,Customer_814,user814@example.com,USA
815,Customer_815,user815@example.com,UK
816,Customer_816,user816@example.com,India
817,Customer_817,user817@example.com,USA
818,Customer_818,user818@example.com,USA
819,Customer_819,user819@example.com,Germany
820,Customer_820,user820@example.com,India
821,Customer_821,user821@example.com,USA
822,Customer_822,user822@example.com,India
823,Customer_823,user823@example.com,UK
824,Customer_824,user824@example.com,Canada
825,Customer_825,user825@example.com,USA
826,Customer_826,user826@example.com,Germany
827,Customer_827,user827@example.com,UK
828,Customer_828,user828@example.com,India
829,Customer_829,user829@example.com,UK
830,Customer_830,user830@example.com,USA
831,Customer_831,user831@example.com,India
832,Customer_832,user832@example.com,Canada
833,Customer_833,user833@example.com,UK
834,Customer_834,user834@example.com,USA
835,Customer_835,user835@example.com,Germany
836,Customer_836,user836@example.com,India
837,Customer_837,user837@example.com,UK
838,Customer_838,user838@example.com,UK
839,Customer_839,user839@example.com,Canada
840,Customer_840,user840@example.com,Canada
841,Customer_841,user841@example.com,Germany
842,Customer_842,user842@example.com,Germany
843,Customer_843,user843@example.com,USA
844,Customer_844,user844@example.com,USA
845,Customer_845,user845@example.com,Germany
846,Customer_846,user846@example.com,Germany
847,Customer_847,user847@example.com,India
848,Customer_848,user848@example.com,Canada
849,Customer_849,user849@example.com,USA
850,Customer_850,user850@example.com,Canada
851,Customer_851,user851@example.com,Canada
852,Customer_852,user852@example.com,Germany
853,Customer_853,user853@example.com,India
854,Customer_854,user854@example.com,UK
855,Customer_855,user855@example.com,India
856,Customer_856,user856@example.com,India
857,Customer_857,user857@example.com,Canada
858,Customer_858,user858@example.com,India
859,Customer_859,user859@example.com,USA
860,Customer_860,user860@example.com,Canada
861,Customer_861,user861@example.com,USA
862,Customer_862,user862@example.com,UK
863,Customer_863,user863@example.com,Canada
864,Customer_864,user864@example.com,UK
865,Customer_865,user865@example.com,Canada
866,Customer_866,user866@example.com,Germany
867,Customer_867,user867@example.com,India
868,Customer_868,user868@example.com,Germany
869,Customer_869,user869@example.com,UK
870,Customer_870,user870@example.com,India
871,Customer_871,user871@example.com,Canada
872,Customer_872,user872@example.com,India
873,Customer_873,user873@example.com,USA
874,Customer_874,user874@example.com,India
875,Customer_875,user875@example.com,USA
876,Customer_876,user876@example.com,India
877,Customer_877,user877@example.com,USA
878,Customer_878,user878@example.com,UK
879,Customer_879,user879@example.com,Germany
880,Customer_880,user880@example.com,Canada
881,Customer_881,user881@example.com,India
882,Customer_882,user882@example.com,Germany
883,Customer_883,user883@example.com,Canada
884,Customer_884,user884@example.com,Canada
885,Customer_885,user885@example.com,USA
886,Customer_886,user886@example.com,UK
887,Customer_887,user887@example.com,UK
888,Customer_888,user888@example.com,Germany
889,Customer_889,user889@example.com,UK
890,Customer_890,user890@example.com,India
891,Customer_891,user891@example.com,UK
892,Customer_892,user892@example.com,Germany
893,Customer_893,user893@example.com,UK
894,Customer_894,user894@example.com,India
895,Customer_895,user895@example.com,USA
896,Customer_896,user896@example.com,Germany
897,Customer_897,user897@example.com,USA
898,Customer_898,user898@example.com,USA
899,Customer_899,user899@example.com,USA
900,Customer_900,user900@example.com,Canada
901,Customer_901,user901@example.com,Canada
902,Customer_902,user902@example.com,USA
903,Customer_903,user903@example.com,Germany
904,Customer_904,user904@example.com,India
905,Customer_905,user905@example.com,India
906,Customer_906,user906@example.com,UK
907,Customer_907,user907@example.com,Germany
908,Customer_908,user908@example.com,Canada
909,Customer_909,user909@example.com,USA
910,Customer_910,user910@example.com,UK
911,Customer_911,user911@example.com,India
912,Customer_912,user912@example.com,Canada
913,Customer_913,user913@example.com,Canada
914,Customer_914,user914@example.com,USA
915,Customer_915,user915@example.com,India
916,Customer_916,user916@example.com,Germany
917,Customer_917,user917@example.com,Canada
918,Customer_918,user918@example.com,USA
919,Customer_919,user919@example.com,Germany
920,Customer_920,user920@example.com,India
921,Customer_921,user921@example.com,Canada
922,Customer_922,user922@example.com,Germany
923,Customer_923,user923@example.com,Germany
924,Customer_924,user924@example.com,Germany
925,Customer_925,user925@example.com,Canada
926,Customer_926,user926@example.com,Canada
927,Customer_927,user927@example.com,UK
928,Customer_928,user928@example.com,India
929,Customer_929,user929@example.com,USA
930,Customer_930,user930@example.com,Germany
931,Customer_931,user931@example.com,UK
932,Customer_932,user932@example.com,USA
933,Customer_933,user933@example.com,UK
934,Customer_934,user934@example.com,Canada
935,Customer_935,user935@example.com,Germany
936,Customer_936,user936@example.com,USA
937,Customer_937,user937@example.com,USA
938,Customer_938,user938@example.com,USA
939,Customer_939,user939@example.com,USA
940,Customer_940,user940@example.com,USA
941,Customer_941,user941@example.com,UK
942,Customer_942,user942@example.com,Germany
943,Customer_943,user943@example.com,Canada
944,Customer_944,user944@example.com,Canada
945,Customer_945,user945@example.com,Canada
946,Customer_946,user946@example.com,Canada
947,Customer_947,user947@example.com,UK
948,Customer_948,user948@example.com,India
949,Customer_949,user949@example.com,Germany
950,Customer_950,user950@example.com,USA
951,Customer_951,user951@example.com,India
952,Customer_952,user952@example.com,Canada
953,Customer_953,user953@example.com,India
954,Customer_954,user954@example.com,Germany
955,Customer_955,user955@example.com,USA
956,Customer_956,user956@example.com,USA
957,Customer_957,user957@example.com,Germany
958,Customer_958,user958@example.com,Germany
959,Customer_959,user959@example.com,Canada
960,Customer_960,user960@example.com,USA
961,Customer_961,user961@example.com,India
962,Customer_962,user962@example.com,UK
963,Customer_963,user963@example.com,UK
964,Customer_964,user964@example.com,Germany
965,Customer_965,user965@example.com,Canada
966,Customer_966,user966@example.com,UK
967,Customer_967,user967@example.com,USA
968,Customer_968,user968@example.com,Germany
969,Customer_969,user969@example.com,India
970,Customer_970,user970@example.com,Germany
971,Customer_971,user971@example.com,India
972,Customer_972,user972@example.com,Germany
973,Customer_973,user973@example.com,Germany
974,Customer_974,user974@example.com,Germany
975,Customer_975,user975@example.com,India
976,Customer_976,user976@example.com,India
977,Customer_977,user977@example.com,Germany
978,Customer_978,user978@example.com,UK
979,Customer_979,user979@example.com,Canada
980,Customer_980,user980@example.com,Canada
981,Customer_981,user981@example.com,Canada
982,Customer_982,user982@example.com,India
983,Customer_983,user983@example.com,India
984,Customer_984,user984@example.com,UK
985,Customer_985,user985@example.com,Canada
986,Customer_986,user986@example.com,Canada
987,Customer_987,user987@example.com,Germany
988,Customer_988,user988@example.com,India
989,Customer_989,user989@example.com,Canada
990,Customer_990,user990@example.com,UK
991,Customer_991,user991@example.com,UK
992,Customer_992,user992@example.com,Canada
993,Customer_993,user993@example.com,India
994,Customer_994,user994@example.com,UK
995,Customer_995,user995@example.com,Germany
996,Customer_996,user996@example.com,UK
997,Customer_997,user997@example.com,USA
998,Customer_998,user998@example.com,USA
999,Customer_999,user999@example.com,India
1000,Customer_1000,user1000@example.com,Canada
